created,text,retwc,hashtag,followers,friends
2021-09-24 13:51:04,b'RT @xowendydaily: Wendy shared that she completed her 2nd dose of vaccine and is now fully vaccinated \xf0\x9f\x98\xb7\xf0\x9f\x92\x89\n\n#WENDY #\xec\x9b\xac\xeb\x94\x94 @RVsmtown https://t.co\xe2\x80\xa6',707,WENDY,157,293
2021-09-24 13:51:04,b'RT @Telegraph: \xf0\x9f\xa6\xa0Covid has nowhere left to go to mutate into a deadly variant.\n \nCovid is unlikely to mutate into a much deadlier variant be\xe2\x80\xa6',1034,None,327,771
2021-09-24 13:51:03,"b'RT @RepVernonJones: Why isn\xe2\x80\x99t the @CDCDirector talking about the nearly  15,000 Deaths, More Than 700,000 Injuries Reported to VAERS Since\xe2\x80\xa6'",565,None,156,186
2021-09-24 13:51:03,b'RT @mercola: S\xc3\xa1nchez said he was concerned offering booster shots so broadly would send the wrong message about how well the Covid vaccines\xe2\x80\xa6',48,None,27419,753
2021-09-24 13:51:02,"b""@Jul70568257 @potnoodlenawank @mtracey Many good reasons to avoid the vaccine.  I'm of an age where they claim it m\xe2\x80\xa6 https://t.co/jWXwkjRUMc""",0,None,519,380
2021-09-24 13:51:02,b'RT @Vanessa_RN_ER: If the vaccine were dangerous they would have given it to poor people first. Instead politicians and billionaires were t\xe2\x80\xa6',6531,None,45740,6277
2021-09-24 13:51:02,b'RT @ddaeng_girl3095: Jin talking about sympathising with those who are wary of the vaccine but then firmly emphasising on how important it\xe2\x80\xa6',281,None,481,299
2021-09-24 13:51:02,b'RT @JeffereyJaxen: ALT HEADLINE: Hospitals short-staffed because healthcare workers resigning in droves from vaccine mandates turn to eugen\xe2\x80\xa6',55,None,101,94
2021-09-24 13:51:02,b'RT @TheEliKlein: The CDC failed to consider confirmed prior Covid infections in its Pfizer vaccine booster guidelines.\n\nDirector Walensky\xe2\x80\x99s\xe2\x80\xa6',160,None,85,715
2021-09-24 13:51:02,b'RT @TrendingLiberal: BOOM: The Quebec government is introducing a bill that will ban anti-vaccine protests near schools and hospitals.\n\nRT\xe2\x80\xa6',1448,None,1521,2404
2021-09-24 13:51:01,"b""@safcpete67 @Theonew16516042 @thatsnotmine125 @TVKev Yes they do, over 33,000 had symptoms over 12 months.\nYou're w\xe2\x80\xa6 https://t.co/b7WB4o77yO""",0,None,892,2314
2021-09-24 13:51:01,b'RT @seokjin_india_: Seokjin about people being hesitant taking vaccine\n\nWe are all vaccinated &amp; we sympathise with people who fears vaccine\xe2\x80\xa6',37,None,28,122
2021-09-24 13:51:01,"b'RT @EdwinRankin: Direct quote from the FDA Vaccine Expert Panel presentations:\n\n""Injections are killing 2 people for every 1 person saved o\xe2\x80\xa6'",2996,None,15,239
2021-09-24 13:51:01,"b'RT @laurenboebert: When they introduced federal income tax, they said it was temporary.\n\nWhen they introduced the Patriot Act, they said it\xe2\x80\xa6'",6830,None,59,299
2021-09-24 13:51:01,b'RT @DubeySanjay7: Kamala Harris thanks PM Modi for resuming Covid-19 vaccine exports\nhttps://t.co/T0qe9Ru1bp\n\nvia NaMo App https://t.co/wjm\xe2\x80\xa6',91,None,297,243
2021-09-24 13:51:01,b'RT @shirleyvegan: Israeli cardiologist\xf0\x9f\x87\xae\xf0\x9f\x87\xb1:\n\xf0\x9f\x92\x89I see many vaccinated patients with #myocarditis\n\xf0\x9f\x92\x89The MoH data about myo was NOT precise\n\xf0\x9f\x92\x89I saw\xe2\x80\xa6',362,myocarditis,84,478
2021-09-24 13:51:00,b'RT @NYCDHS: #RenewYourIDNYC to ensure you can use your @IDNYC to:\n \xf0\x9f\x92\x89Confirm #COVID19 vaccine eligibility\n \xf0\x9f\x93\x91Access your immunization records\xe2\x80\xa6',5,RenewYourIDNYC,103,125
2021-09-24 13:51:00,b'RT @ChuckCallesto: BREAKING REPORT: North Carolina Hospital Systems Suspends Nearly 400 EMPLOYEES for Refusing to Get Covid Vaccine...',2336,None,375,1053
2021-09-24 13:51:00,"b'If you have to bribe someone to take a vaccine, how save is it really? https://t.co/Z2C0d5Hwe7'",0,None,1344,1677
2021-09-24 13:51:00,b'mRNA vaccine #effectiveness against COVID-19-related hospitalisations and deaths in older adults\xe2\x80\xa6 https://t.co/3kemzU7y8x',0,effectiveness,822,385
2021-09-24 13:51:00,"b'RT @tylerblack32: ""People will take anything that isn\'t a FDA-approved vaccine that will save their life.""'",19,None,101,803
2021-09-24 13:51:00,b'RT @realDailyWire: New York BLM Leader Promises National \xe2\x80\x98Uprising\xe2\x80\x99 Over \xe2\x80\x98Racist\xe2\x80\x99 Vaccine Mandates https://t.co/kpJ9a5QDMZ https://t.co/LT6\xe2\x80\xa6',146,None,9,32
2021-09-24 13:50:59,b'RT @lisabowes: after listening to the news this morning 14 yr old says:\n\n\xe2\x80\x9cIt\xe2\x80\x99s strange that people think that a vaccine that has helped mil\xe2\x80\xa6',10482,None,2044,4655
2021-09-24 13:50:59,"b'RT @agustranda: seokjin acknowledging vaccine hesitancy while being empathetic, kind and encouraging just makes me feel really, really warm\xe2\x80\xa6'",7235,None,19,339
2021-09-24 13:50:59,"b'RT @Echinanews: Bangladesh has received a new batch of Sinopharm #COVID19 vaccines from China. On Sept. 18 and 11, Bangladesh respectively\xe2\x80\xa6'",11,COVID19,697,1994
2021-09-24 13:50:59,"b'RT @SidedDebates: ""We have no time for idiots in this country anymore"" - @HowardStern defended his criticism of @joerogan anti vaccine stan\xe2\x80\xa6'",1,None,18112,3913
2021-09-24 13:50:59,b'#GartnerHR expert @briankropp says the latest federal guidance gives private sector employers the ability to shift\xe2\x80\xa6 https://t.co/AjYwVmraTD',0,GartnerHR,6628,1073
2021-09-24 13:50:59,b'Can\xe2\x80\x99t imagine paying a million dollars to stay in Findlay Knew I should have gotten the Budweiser vaccine smh You n\xe2\x80\xa6 https://t.co/97rWGJ6cRP',0,None,1230,1893
2021-09-24 13:50:59,b'RT @ONT_Dad: Stop with the \xe2\x80\x9csegregation\xe2\x80\x9d BS. You have a choice to go get the vaccine. Those who experience REAL segregation don\xe2\x80\x99t have a ch\xe2\x80\xa6',876,None,233,339
2021-09-24 13:50:58,b'RT @jinniesfile: Q: What do you say to fans who might be hesitant to get the vaccine? \n\nJin: \xe2\x80\x9cWe are all vaccinated and we sympathize with\xe2\x80\xa6',821,None,12,27
2021-09-24 13:50:58,"b""'Vigilante treatments': Anti-vaccine groups push people to leave ICUs - NBC News https://t.co/AGxnt8jxMt""",0,None,750,991
2021-09-24 13:50:58,b'RT @jinniesfile: Q: What do you say to fans who might be hesitant to get the vaccine? \n\nJin: \xe2\x80\x9cWe are all vaccinated and we sympathize with\xe2\x80\xa6',821,None,483,550
2021-09-24 13:50:58,b'RT @lisabowes: after listening to the news this morning 14 yr old says:\n\n\xe2\x80\x9cIt\xe2\x80\x99s strange that people think that a vaccine that has helped mil\xe2\x80\xa6',10482,None,200,67
2021-09-24 13:50:58,b'RT @MPLSKerrBear: Breaking\xe2\x80\xa6 \xe2\x80\x9c a literal Presidential Coup memo.\xe2\x80\x9d\xf0\x9f\x98\xb3\n\nEvery major news media\xe2\x80\x99s main story.. \xe2\x80\x9cLol Mike Flynn said there\xe2\x80\x99s vacci\xe2\x80\xa6',514,None,84,14
2021-09-24 13:50:57,b'RT @thejasonkirk: I feel so lazy and uncreative for just simply getting the vaccine',31,None,176,1093
2021-09-24 13:50:57,b'RT @ONT_Dad: Stop with the \xe2\x80\x9csegregation\xe2\x80\x9d BS. You have a choice to go get the vaccine. Those who experience REAL segregation don\xe2\x80\x99t have a ch\xe2\x80\xa6',876,None,31,485
2021-09-24 13:50:57,"b'RT @oneunderscore__: Obviously, keep taking the ivermectin and hydroxychloroquine, the ivermectin groups say.\n\nBut also gargle iodine. Buy\xe2\x80\xa6'",980,None,3465,4999
2021-09-24 13:50:57,b'RT @CGTNOfficial: Some have noted Modi\xe2\x80\x99s visit goes against current U.S. FDA and CDC #quarantine guidelines. Modi has reportedly taken Indi\xe2\x80\xa6',5,quarantine,13,14
2021-09-24 13:50:57,"b'RT @PaulGuinnessy: ""Journalists should treat a lie like a virus, for which they are the vaccine, not the spreader. The goal is to quickly f\xe2\x80\xa6'",1,None,151,498
2021-09-24 13:50:57,b'RT @jinslaf: that vaccine take from Jin was the best thing ive heard from a celebrity in the pandemic',7243,None,168,586
