created,text,retwc,hashtag,followers,friends
2021-10-18 22:11:36,b'RT @ChrisOD65316390: !!!!!! Thats BIG...              https://t.co/K5fX3mB2QN',6,None,45064,49074
2021-10-18 22:11:34,"b'RT @TheM0dalice: BlackRock, who is buying up homes and foreclosures at record speed in the United States has an ownership of 262,067,651 sh\xe2\x80\xa6'",1950,None,16532,10917
2021-10-18 22:11:31,"b'RT @toastercookie: Gonna top off my Pfizer with a Moderna, call that an Arnold Pharma'",1,None,2112,2043
2021-10-18 22:11:30,"b""RT @Bel_B30: Remember when Pfizer needed to be kept at -70 degrees? They now say it's fine at room temp because $cience \xf0\x9f\x98\x82""",1454,None,176,491
2021-10-18 22:11:28,"b'@BreakfastNews @normanswan Pfizer certainly recommends a third dose.\n""Pfizer CEO says third Covid vaccine dose like\xe2\x80\xa6 https://t.co/kBExfDlH2A'",0,None,4104,4999
2021-10-18 22:11:27,"b'RT @CityNewsKIT: As soon as the regulator gives the green light, providers will be able to start offering the COVID-19 shot to kids, though\xe2\x80\xa6'",1,None,450,1715
2021-10-18 22:11:27,"b'just got the pfizer booster shot and i can already feel the adverse affects of having a big, thick, dump truck of a\xe2\x80\xa6 https://t.co/pujkpGSjxx'",0,None,235,237
2021-10-18 22:11:26,b'RT @beverleyturner: But many parents will never forget this time and we will never forgive the key architects of this systematic abuse of o\xe2\x80\xa6',71,None,233,365
2021-10-18 22:11:25,b'RT @dianaberrent: Why I got Moderna as my third dose after two initial doses of Pfizer six months earlier \xf0\x9f\x91\x87\n* my antibody levels doubled si\xe2\x80\xa6',14,None,3638,3881
2021-10-18 22:11:24,"b'RT @BibbSchools: The @GaDPH / @CoreResponse will offer COVID-19 vaccinations and Pfizer boosters on Wednesday, October 20, from 2:30-6:30 p\xe2\x80\xa6'",1,None,14876,576
2021-10-18 22:11:24,"b'RT @veryvirology: It seems we may not be facing a broad prion epidemic derived from the spike protein. It may actually be ""just"" contaminat\xe2\x80\xa6'",144,None,14,131
2021-10-18 22:11:24,"b'RT @TheM0dalice: BlackRock, who is buying up homes and foreclosures at record speed in the United States has an ownership of 262,067,651 sh\xe2\x80\xa6'",1950,None,333,592
2021-10-17 04:21:36,"b""RT @KathMLee1: Do you know who won't have supply chain problems? Pfizer, Moderna, Johnson and Johnson""",1288,None,148,468
2021-10-17 04:21:35,"b""RT @CraigS2021: @IndoCoalminer @wanganuiorg @peterbayley @MariaSherwood2 Pfizer's own safety brochure..... https://t.co/xR14OkEcsm""",1,None,218,424
2021-10-17 04:21:34,b'RT @Staying_free21: I\xe2\x80\x99m seeing something very concerning quite often at work now. Many of my patients have bradycardia &amp; it\xe2\x80\x99s those who\xe2\x80\x99ve\xe2\x80\xa6',2379,None,49,248
2021-10-17 04:21:33,"b'@davidsirota @SenatorSinema Hillary creates the Russia dossier, Joe Biden in biz w/Hunter, Jan 6 setup, Fauci creat\xe2\x80\xa6 https://t.co/iAlXAyXVsM'",0,None,3,10
2021-10-17 04:21:32,"b'RT @bradpsychology: Morrison diverts Pfizer to NSW, then plays one state off another.'",109,None,596,469
2021-10-17 04:21:31,b'@profsarahj Thought the gap between 1st and2nd vax rate indicated actually a big percentage of AZ in qld (those old\xe2\x80\xa6 https://t.co/kMlxaUMWYb',0,None,373,3361
2021-10-17 04:21:18,"b'RT @Dustie_Doll: Pfizer Senior Director **Vanessa Gelman** Goes For A Casual Walk That Turned Into A ""Run Vanessa Run"" When A Reporter Trie\xe2\x80\xa6'",834,None,81,250
2021-10-17 04:21:17,b'RT @PeterHotez: 1/4 Many thanks \xe2\x81\xa6@PamelaBrownCNN\xe2\x81\xa9 for hosting this Saturday evening as I clear up some confusion regarding the need for boo\xe2\x80\xa6',258,None,1276,2913
2021-10-17 04:21:17,b'Interval between Pfizer doses matters. Longer interval (6-14w) means better immune response. May help explain Israe\xe2\x80\xa6 https://t.co/GRXvSVf1q0',6,None,5360,573
2021-10-17 04:21:17,b'@iTamaraLoves45 Pfizer is actually a bunch of aliens trying to take over the world',0,None,21,30
2021-10-17 04:21:14,b'RT @JackPosobiec: I pray towards Pfizer HQ five times a day',167,None,401,231
2021-10-17 04:21:11,"b""RT @FluorescentGrey: when I see a Project Veritas video 'blowing the whistle on Pfizer' that has 3 million views and algorithmically placed\xe2\x80\xa6""",16,None,1311,1800
2021-10-17 04:21:07,"b'BREAKING: New study J&amp;J vaccine:.  ""..effective protection fell precipitously from 88 percent in March to just 3 pe\xe2\x80\xa6 https://t.co/iOJenABPtf'",0,None,81,1806
2021-10-17 04:21:05,"b""RT @ke11ybender: Respiratory therapist has daily seizures after 2nd dose of Pfizer. Shannon's neurological panel revealed vaccine-induced b\xe2\x80\xa6""",353,None,181,701
2021-10-17 04:20:59,b'RT @doc_turek: Healthy 16-year-old boy dies during online class after second Pfizer jab: VAERS database - LifeSite https://t.co/f6xDsat0ek',2205,None,288,1774
2021-10-17 04:20:59,"b""RT @KathMLee1: Do you know who won't have supply chain problems? Pfizer, Moderna, Johnson and Johnson""",1288,None,6,128
2021-10-17 04:20:57,"b'RT @JudgeClayJ: 1st, 2nd, and 3rd doses of Pfizer available today at Garibaldi Bazaar, until 1pm. Free Walmart gift cards and Six Flags tic\xe2\x80\xa6'",66,None,52,62
2021-10-17 04:20:54,"b'RT @aginnt: In Brussels, protesters are in front of Pfizer\xe2\x80\x99s EU headquarters.\n https://t.co/TrAGGZivvG'",2031,None,904,2317
2021-10-17 04:20:47,"b'RT @denisauckland: As of 13/10, the total adverse reactions reported after 7 months of Pfizer Covid 19 vaccine represent more adverse react\xe2\x80\xa6'",50,None,8,294
2021-10-17 04:20:45,"b""RT @JonesHowdareyou: In my mind's eye, I keep seeing Pfizer offering Scott Morrison &amp; Greg Hunt the chance to order 40M doses of vaccine in\xe2\x80\xa6""",143,None,5720,2868
2021-10-17 04:20:42,b'RT @m1sscynical: I also added a screen shot of the leaked Pfizer email about hiding info on fetal cell lines being used to develop their va\xe2\x80\xa6',20,None,105,390
2021-10-17 04:20:36,b'RT @Rothbard1776: Correct. They went all in and were wrong.\n\nThe politicians. The media. The CDC. The FDA. Pfizer. Moderna. J&amp;J. Gates Foun\xe2\x80\xa6',107,None,1616,2551
2021-10-17 04:20:31,b'RT @Staying_free21: I\xe2\x80\x99m seeing something very concerning quite often at work now. Many of my patients have bradycardia &amp; it\xe2\x80\x99s those who\xe2\x80\x99ve\xe2\x80\xa6',2379,None,2598,2620
2021-10-17 04:20:26,"b'RT @DennyLondon: @mstrong180 @TheFirstonTV Moderna, Pfizer, FDA, CDC. All exempt. \xe2\x80\x9cRules for thee, not for me.\xe2\x80\x9d People need to open their e\xe2\x80\xa6'",1,None,247,489
2021-10-17 04:20:19,b'RT @Staying_free21: I\xe2\x80\x99m seeing something very concerning quite often at work now. Many of my patients have bradycardia &amp; it\xe2\x80\x99s those who\xe2\x80\x99ve\xe2\x80\xa6',2379,None,1594,1205
2021-10-17 04:20:18,b'RT @Philman2020: @SexCounseling Big Pharma has been Robbing America &amp; the Americans for 100s of years.\n\nOne of my friends was in Mexico and\xe2\x80\xa6',7,None,968,1974
2021-10-17 04:20:16,"b'RT @aginnt: In Brussels, protesters are in front of Pfizer\xe2\x80\x99s EU headquarters.\n https://t.co/TrAGGZivvG'",2031,None,79,379
2021-10-17 04:20:14,"b'RT @PeterHotez: 2/4 For Pfizer-BioNTech vaccine the data from Israel shows clear waning immunity, which is not too surprising given that fi\xe2\x80\xa6'",78,None,734,2946
2021-10-17 04:20:13,"b'RT @BCLamble: @KimIversenShow Is it a coincidence that the primary vaccine developers (Pfizer, J&amp;J, Moderna) face multi-billion $ settlemen\xe2\x80\xa6'",1,None,1886,4671
2021-10-17 04:20:12,b'RT @kassiekitson: Pfizer makes the shot that makes you require their medications to live. \n\nIngenious business model. https://t.co/Q7SmCOf2\xe2\x80\xa6',649,None,400,2100
2021-10-17 04:20:10,b'RT @doc_turek: Healthy 16-year-old boy dies during online class after second Pfizer jab: VAERS database - LifeSite https://t.co/f6xDsat0ek',2205,None,351,526
2021-10-17 04:20:07,b'RT @JoostBroekers: @RWMaloneMD This is what we are dealing with:\n\nPfizer demanded secret payments up front from Australia.\n\nTaxpayers money\xe2\x80\xa6',880,None,4396,4863
2021-10-17 04:20:06,"b'RT @shfty78: @EricSpracklen Project Veritas if you interested in hearing my story, contact me. My wife attempted to reach out to Pfizer &amp; d\xe2\x80\xa6'",6,None,1743,2373
2021-10-17 04:20:06,b'RT @DanPriceSeattle: 61 federal judges or their families traded stock in companies involved in lawsuits they were hearing .. while the case\xe2\x80\xa6',1832,None,1195,2723
2021-10-17 04:20:06,"b'@xdiddiox I know 3 mates that had it with Pfizer, one had to go to hospital as a precaution'",0,None,712,831
2021-10-17 04:19:54,b'RT @PeterHotez: 1/4 Many thanks \xe2\x81\xa6@PamelaBrownCNN\xe2\x81\xa9 for hosting this Saturday evening as I clear up some confusion regarding the need for boo\xe2\x80\xa6',258,None,734,2946
2021-10-17 04:19:43,"b'RT @aginnt: In Brussels, protesters are in front of Pfizer\xe2\x80\x99s EU headquarters.\n https://t.co/TrAGGZivvG'",2031,None,69,296
2021-10-17 04:19:41,"b'Pfizer raises awareness in Nigeria, Ghana to empower patients in fight against breast cancer  https://t.co/DvTeD8uzr0'",0,None,12884,6790
2021-10-17 04:19:37,b'@jwilliamkeech @PavelDAtanasov @cbcfifth Operation warp speed for modified mRNA technology (modRNA) among other can\xe2\x80\xa6 https://t.co/vokhkdGfi3',0,None,320,216
2021-10-17 04:19:36,"b'@Arunstockguru May we add Abbott Lab, Pfizer, Tata consumer, Jubilant food, Page Ind, and a few more'",0,None,59,1145
2021-10-17 04:19:28,b'@elisa1121 @matthewloop What does Vermont do now? Their vaccinated are getting hospitalized and dying more than unv\xe2\x80\xa6 https://t.co/OP9vdGv1h0',0,None,994,3344
2021-10-17 04:19:17,"b'RT @bradpsychology: Morrison diverts Pfizer to NSW, then plays one state off another.'",109,None,130,129
2021-10-17 04:19:09,"b'@Newyorkbuns2016 @Huf4Huf @nytimes There will be herd immunity after in-utero vaccinations, and Pfizer mouthwash.'",0,None,49,301
2021-10-17 04:19:08,b'@Beaner23522112 You forgot Pfizer blow darts',0,None,2090,4589
2021-10-17 04:19:08,"b""@AvistaVarlowe Project Veritas confirmed it with Pfizer. You have to do research on places other than Google. That's all very censored.""",0,None,29469,2530
2021-10-17 04:19:07,"b'RT @MarkChangizi: My friend:\n\n\xe2\x80\x9cI gave in as well, and it was a mistake. The Pfizer vaccine gave me an autoimmune condition causing constant\xe2\x80\xa6'",857,None,123,759
2021-10-17 04:19:06,b'RT @EmeraldRobinson: So AstraZeneca and Pfizer were paying lobbyists to direct Australia\xe2\x80\x99s leaders to push the vaccines?\n\nThis should be th\xe2\x80\xa6',10404,None,4696,4559
2021-10-17 04:18:57,b'RT @iTamaraLoves45: Pfizer just admitted on a recorded call that there is NO FDA approved covid vaccine available in the USA.',878,None,1294,3938
2021-10-17 04:18:57,b'RT @EmeraldRobinson: BREAKING: Pfizer demanded secret payments up front from Australia! https://t.co/wQcMAeiVIw',2898,None,4696,4559
2021-10-17 04:18:49,b'RT @iTamaraLoves45: Pfizer just admitted on a recorded call that there is NO FDA approved covid vaccine available in the USA.',878,None,20151,21908
